STT,VIDEO,TEXT
3893,W03536.mp4,tràn ngập (nước)
3894,W03537.mp4,trang phục
3895,W03542.mp4,tranh luận
3896,W03535.mp4,trạm y tế
3897,W03534.mp4,trạm xe buýt
3898,W03543.mp4,tai nạn giao thông
3899,W03544.mp4,tránh thai
3900,W03545.mp4,trao tặng
3901,W03550B.mp4,trăng
3902,W03550N.mp4,trăng
3903,W03550T.mp4,trăng
3904,W03552B.mp4,trắng muốt
3905,W03552T.mp4,trắng muốt
3906,W03553.mp4,trắng tay
3907,W03554.mp4,trầm trồ
3908,W03562.mp4,trần nhà
3909,W03568.mp4,tự (tự làm)
3910,W03571B.mp4,tre
3911,W03571N.mp4,tre
3912,W03571T.mp4,tre
3913,W03573.mp4,trêu
3914,W03575.mp4,trêu tức
3915,W03576.mp4,trí khôn
3916,W03552N.mp4,trắng muốt
3917,W03585.mp4,triều cường
3918,W03560.mp4,quạt trần
3919,W03587.mp4,triều đình
3920,W03593.mp4,trình bày
3921,W03594.mp4,trình độ
3922,W03599.mp4,trò chơi
3923,W03602B.mp4,trọc đầu
3924,W03602N.mp4,trọc đầu
3925,W03602T.mp4,trọc đầu
3926,W03603.mp4,trói tay
3927,W03605.mp4,tròn trịa (mặt)
3928,W03607.mp4,tròn
3929,W03611B.mp4,trong ngoài
3930,W03578.mp4,trí thức
3931,W03611N.mp4,trong ngoài
3932,W03611T.mp4,trong ngoài
3933,W03614.mp4,trọng tài
3934,W03615.mp4,xe tải
3935,W03606.mp4,trong sáng
3936,W03619B.mp4,trốn chạy
3937,W03619N.mp4,trốn chạy
3938,W03612.mp4,trong suốt
3939,W03620B.mp4,trông chờ
3940,W03618.mp4,trộm cắp
3941,W03620T.mp4,trông chờ
3942,W03621.mp4,trông coi
3943,W03619T.mp4,trốn chạy
3944,W03620N.mp4,trông chờ
3945,W03622T.mp4,trông nom
3946,W03624.mp4,trống
3947,W03622B.mp4,trông nom
3948,W03626.mp4,trộn (đt)
3949,W03629.mp4,trở thành
3950,W03632.mp4,trú mưa
3951,W03634.mp4,trục tung
3952,W03635.mp4,trục xuất
3953,W03622N.mp4,trông nom
3954,W03633.mp4,trục hoành
3955,W03636T.mp4,trụi lá
3956,W03636B.mp4,trụi lá
3957,W03637.mp4,trùm chăn
3958,W03636N.mp4,trụi lá
3959,W03638.mp4,trung bình
3960,W03641.mp4,trung điểm
3961,W03642B.mp4,Trung Quốc (nước Trung Quốc)
3962,W03643.mp4,trung tâm
3963,W03644.mp4,trung thành
3964,W03645B.mp4,Trung Thu
3965,W03645N.mp4,Trung Thu
3966,W03645T.mp4,Trung Thu
3967,W03646.mp4,trung ương
3968,W03648.mp4,trúng thưởng
3969,W03642N.mp4,Trung Quốc (nước Trung Quốc)
3970,W03642T.mp4,Trung Quốc (nước Trung Quốc)
3971,W03649N.mp4,trúng tuyển
3972,W03649T.mp4,trúng tuyển
3973,W03653.mp4,truyền thông
3974,W03650.mp4,truyền dịch
3975,W03654.mp4,truyền thống
3976,W03657.mp4,trực nhật
3977,W03659N.mp4,trứng
3978,W03659B.mp4,trứng
3979,W03663N.mp4,trường tiểu học
3980,W03659T.mp4,trứng
3981,W03665.mp4,trực tiếp
3982,W03663T.mp4,trường tiểu học
3983,W03666.mp4,trưng bày
3984,W03669B.mp4,trước
3985,W03669N.mp4,trước
3986,W03669T.mp4,trước
3987,W03672.mp4,trường hợp
3988,W03673B.mp4,trường mầm non
3989,W03673N.mp4,trường mầm non
3990,W03673T.mp4,trường mầm non
3991,W03674B.mp4,trường PTCS (cấp 2)
3992,W03674N.mp4,trường PTCS (cấp 2)
3993,W03674T.mp4,trường PTCS (cấp 2)
3994,W03675B.mp4,trường THPT ( cấp 3)
3995,W03675N.mp4,trường THPT ( cấp 3)
3996,W03676.mp4,trưởng nhóm
3997,W03678.mp4,tù giam
3998,W03682.mp4,tụ tập
3999,W03683.mp4,tuân lệnh
4000,W03684.mp4,tuân thủ
4001,W03649B.mp4,trúng tuyển
4002,W03685N.mp4,tuần
4003,W03675T.mp4,trường THPT ( cấp 3)
4004,W03685B.mp4,tuần
4005,W03685T.mp4,tuần
4006,W03696.mp4,tung tăng
4007,W03698.mp4,tuổi thơ
4008,W03699.mp4,tuốt lúa
4009,W03689.mp4,tủi thân
4010,W03701.mp4,tuyên bố
4011,W03702.mp4,tuyên ngôn
4012,W03708.mp4,tuyệt vọng
4013,W03710.mp4,từ bỏ
4014,W03692.mp4,túm tóc
4015,W03711.mp4,từ đồng âm
4016,W03712.mp4,từ ngữ
4017,W03713.mp4,từ phải sang trái
4018,W03714B.mp4,từ trái nghĩa
4019,W03714N.mp4,từ trái nghĩa
4020,W03714T.mp4,từ trái nghĩa
4021,W03715.mp4,từ trái sang phải
4022,W03717B.mp4,tự do
4023,W03717T.mp4,tự do
4024,W03719B.mp4,tự lập
4025,W03700.mp4,tuỷ sống
4026,W03719N.mp4,tự lập
4027,W03719T.mp4,tự lập
4028,W03720B.mp4,tự tin
4029,W03720N.mp4,tự tin
4030,W03717N.mp4,tự do
4031,W03720T.mp4,tự tin
4032,W03722B.mp4,tự vệ
4033,W03722T.mp4,tự vệ
4034,W03727B.mp4,tưới cây
4035,W03727N.mp4,tưới cây
4036,W03727T.mp4,tưới cây
4037,W03728.mp4,nước tương (xì dầu)
4038,W03729.mp4,tương ứng
4039,W03722N.mp4,tự vệ
4040,W03725.mp4,tươi cười
4041,W03732B.mp4,tưởng tượng
4042,W03730.mp4,tưởng
4043,W03732T.mp4,tưởng tượng
4044,W03734.mp4,tượng
4045,W03735.mp4,tượng đài
4046,W03732.mp4,tưởng tượng
4047,W03740.mp4,ung dung
4048,W03732N.mp4,tưởng tượng
4049,W03742.mp4,ủng hộ
4050,W03744.mp4,UNICEF
4051,W03745.mp4,uốn
4052,W03746.mp4,uốn cong
4053,W03747.mp4,uốn dẻo
4054,W03748.mp4,uốn tóc
4055,W03749.mp4,úp
4056,W03750.mp4,ủy ban
4057,W03738.mp4,u ám ( trời u ám)
4058,W037511.mp4,ủy ban nhân dân
4059,W03751B.mp4,ủy quyền
4060,W03751N.mp4,ủy quyền
4061,W03751T.mp4,ủy quyền
4062,W03757.mp4,ưu điểm
4063,W03758B.mp4,ưu tiên
4064,W03758N.mp4,ưu tiên
4065,W03758T.mp4,ưu tiên
4066,W03759.mp4,va chạm
4067,W03761.mp4,va li
4068,W03741.mp4,ủng
4069,W03765.mp4,vạch trần
4070,W03752.mp4,ức chế
4071,W03762.mp4,vác
4072,W03768.mp4,vai trò
4073,W03770.mp4,vái lạy
4074,W03766.mp4,vạch xuất phát
4075,W03771.mp4,vái tứ phương
4076,W03777.mp4,vàng (kim loại)
4077,W03767.mp4,vai
4078,W03773.mp4,vạm vỡ
4079,W03778.mp4,vàng bạc
4080,W03782.mp4,vào mùa
4081,W03782B.mp4,vào mùa
4082,W03784.mp4,vá xe
4083,W03785.mp4,vạt áo
4084,W03786.mp4,văn
4085,W03787.mp4,văn bản
4086,W03780.mp4,vào
4087,W03793B.mp4,văn nghệ
4088,W03793N.mp4,văn nghệ
4089,W03793T.mp4,văn nghệ
4090,W03794.mp4,vắn tắt
4091,W03795B.mp4,vắng
4092,W03795N.mp4,vắng
4093,W03781.mp4,vào lớp
4094,W03796.mp4,vắng lặng
4095,W03797.mp4,vắt cam
4096,W03799B.mp4,vấn đề
4097,W03791.mp4,Văn miếu Quốc Tử Giám
4098,W03799T.mp4,vấn đề
4099,W03795T.mp4,vắng
4100,W03801.mp4,vận động
4101,W03804.mp4,vận tốc
4102,W03805N.mp4,vầng trăng
4103,W03805T.mp4,vầng trăng
4104,W03799N.mp4,vấn đề
4105,W03809B.mp4,vật nuôi
4106,W03809N.mp4,vật nuôi
4107,W03809T.mp4,vật nuôi
4108,W03800.mp4,vận chuyển
4109,W03812.mp4,vẫy tay
4110,W03806.mp4,vật
4111,W03814.mp4,vé
4112,W03819.mp4,vệ sinh cá nhân
4113,W03820.mp4,vênh váo
4114,W03821.mp4,vết thương
4115,W03823.mp4,vi khuẩn
4116,W03825B.mp4,vì sao?
4117,W03825N.mp4,vì sao?
4118,W03810.mp4,vây bắt
4119,W03825T.mp4,vì sao?
4120,W03827.mp4,vĩ đại
4121,W03828B.mp4,ví dụ
4122,W03826.mp4,vĩ cầm
4123,W03828T.mp4,ví dụ
4124,W03829.mp4,vị ngữ
4125,W03828N.mp4,ví dụ
4126,W03813.mp4,vẫy vùng (cá)
4127,W03832.mp4,vị trí
4128,W03841.mp4,viện nghiên cứu
4129,W03840.mp4,viện bảo tàng
4130,W03842.mp4,viết lia lịa
4131,W03846.mp4,Vĩnh Long
4132,W03848.mp4,vịnh
4133,W03849.mp4,vịnh Hạ Long
4134,W03847.mp4,Vĩnh Phúc
4135,W03852.mp4,vòi voi
4136,W03835.mp4,việc làm
4137,W03854.mp4,vòng quanh Trái Đất
4138,W03855.mp4,vỏ
4139,W03851.mp4,Võ Nguyên Giáp
4140,W03856.mp4,võ thuật
4141,W03858.mp4,vòi nước
4142,W03853.mp4,vòng đeo tay
4143,W03859.mp4,mái vòm
4144,W03860.mp4,vòm lá
4145,W03861.mp4,vòng cung
4146,W03862.mp4,vòng đời
4147,W03864.mp4,võng (cái võng)
4148,W03865.mp4,nhiều vô cùng
4149,W03867.mp4,vô lo vô nghĩ
4150,W03868.mp4,vô tâm
4151,W03869.mp4,xa vô tận
4152,W03870.mp4,vô tư
4153,W03871.mp4,vô ý
4154,W03872.mp4,vô ý thức
4155,W03873.mp4,vồ
4156,W03875.mp4,vỗ cánh
4157,W03876.mp4,vỗ tay
4158,W03878.mp4,vội vã
4159,W03881.mp4,vở chèo
4160,W03882.mp4,vỡ
4161,W03863.mp4,vòng tròn
4162,W03884.mp4,vớt
4163,W03885.mp4,vũ công
4164,W03886.mp4,vũ trụ
4165,W03883.mp4,vỡ lòng
4166,W03887.mp4,vua Hùng
4167,W03888T.mp4,vui chơi
4168,W03889B.mp4,vui mừng
4169,W03889N.mp4,vui mừng
4170,W03889T.mp4,vui mừng
4171,W03890B.mp4,vui sướng
4172,W03890N.mp4,vui sướng
4173,W03890T.mp4,vui sướng
4174,W03892.mp4,vui tính
4175,W03894.mp4,vun đắp
4176,W03903.mp4,vùng vẫy (dành cho người)
4177,W03908.mp4,hình vuông
4178,W03888B.mp4,vui chơi
4179,W03911.mp4,vuông góc
4180,W03912.mp4,vững chắc
4181,W03888N.mp4,vui chơi
4182,W03924.mp4,vượt trội
4183,W03925.mp4,xa cách
4184,W03928.mp4,xa xôi
4185,W03930B.mp4,xà phòng
4186,W03930N.mp4,xà phòng
4187,W03930T.mp4,xà phòng
4188,W03909.mp4,vuốt tóc
4189,W03931N.mp4,xà phòng giặt
4190,W03931T.mp4,xà phòng giặt
4191,W03933.mp4,xả rác
4192,W03917.mp4,vườn thú
4193,W03935N.mp4,xã hội
4194,W03935T.mp4,xã hội
4195,W03936.mp4,xách túi
4196,W03938B.mp4,xanh xao
4197,W03931B.mp4,xà phòng giặt
4198,W03938T.mp4,xanh xao
4199,W03935B.mp4,xã hội
4200,W03940.mp4,xác chết
4201,W03941.mp4,xác định
4202,W03943.mp4,xách nặng
4203,W03938N.mp4,xanh xao
4204,W03945B.mp4,cây xanh tươi
4205,W03945N.mp4,cây xanh tươi
4206,W03945T.mp4,cây xanh tươi
4207,W03947.mp4,xăm
4208,W03948.mp4,xăng
4209,W03949.mp4,xăng-ti-mét (cm)
4210,W03951.mp4,xăng-ti-mét-vuông (cm2)
4211,W03953.mp4,xâm lược
4212,W03956B.mp4,xây
4213,W03939.mp4,xã
4214,W03956T.mp4,xây
4215,W03950.mp4,xăng-ti-mét-khối (cm3)
4216,W03959.mp4,xe đạp
4217,W03956N.mp4,xây
4218,W03961.mp4,xe máy
4219,W03962B.mp4,xe cảnh sát
4220,W03962N.mp4,xe cảnh sát
4221,W03958.mp4,xây nhà
4222,W03964B.mp4,xe cứu hỏa
4223,W03964N.mp4,xe cứu hỏa
4224,W03965.mp4,xe cứu thương
4225,W03960.mp4,xe ben
4226,W03967N.mp4,xe khách
4227,W03967T.mp4,xe khách
4228,W03968.mp4,xe lam
4229,W03962T.mp4,xe cảnh sát
4230,W03967B.mp4,xe khách
4231,W03973.mp4,xé rách
4232,W03974.mp4,xem xét
4233,W03969.mp4,xe lu
4234,W03976.mp4,xẻng
4235,W03978.mp4,xếp
4236,W03979.mp4,xếp hàng
4237,W03971.mp4,xe cẩu
4238,W03980.mp4,xếp hàng dọc
4239,W03981.mp4,xếp hàng ngang
4240,W03983.mp4,xếp hình
4241,W03982.mp4,xếp hàng ưu tiên
4242,W03986.mp4,xích đạo
4243,W03990.mp4,xin lỗi
4244,W03991.mp4,xinh
4245,W03992.mp4,xinh xắn
4246,W03993.mp4,xóa bảng
4247,W03995.mp4,xoá bỏ
4248,W03975.mp4,xen
4249,W03996.mp4,xoáy
4250,W03999.mp4,xóm làng
4251,W04000.mp4,xô
4252,W04003.mp4,xông hơi
4253,W04006.mp4,xu (tiền)
4254,W04007.mp4,tóc dựng đứng
4255,W04010B.mp4,xuất hiện
4256,W04010N.mp4,xuất hiện
4257,W04011.mp4,xuất khẩu
4258,W04013.mp4,xúc xắc
4259,W04014.mp4,xung đột
4260,W04016.mp4,xung phong
4261,W04010T.mp4,xuất hiện
4262,W04019.mp4,xuống
4263,W04023.mp4,xứ Nghệ
4264,W04025B.mp4,xưa
4265,W04025N.mp4,xưa
4266,W04017.mp4,xung quanh nhà
4267,W04025T.mp4,xưa
4268,W04028.mp4,xương rồng
4269,W04031.mp4,Y-Éc-Xanh
4270,W04035.mp4,ý chí
4271,W04038B.mp4,ý nghĩa
4272,W04038N.mp4,ý nghĩa
4273,W04038T.mp4,ý nghĩa
4274,W04039.mp4,ý thức
4275,W04040.mp4,ý tưởng
4276,W04034.mp4,y tế
4277,W04044.mp4,yên bình
4278,W04046.mp4,yên lòng
4279,W04043.mp4,Yên Bái
4280,W04056B.mp4,tôi yêu bạn
4281,W04056N.mp4,tôi yêu bạn
4282,W04056T.mp4,tôi yêu bạn
4283,W04048.mp4,yên tâm
4284,W04057N.mp4,yêu cầu
4285,W04057T.mp4,yêu cầu
4286,W04058N.mp4,yêu mến (yêu quí)
4287,W04058B.mp4,yêu mến (yêu quí)
4288,W04058T.mp4,yêu mến (yêu quí)
4289,W04059B.mp4,yếu
4290,W04059N.mp4,yếu
4291,W04059T.mp4,yếu
4292,W04060.mp4,yếu tố
4293,W04061.mp4,công văn
4294,W04062.mp4,vá quần áo
4295,W04065.mp4,trả thù
4296,W04066B.mp4,môn Địa lý
4297,W04066N.mp4,môn Địa lý
4298,W04066T.mp4,môn Địa lý
4299,W04068.mp4,con trai
4300,W04057B.mp4,yêu cầu
4301,W04070.mp4,gù lưng
4302,W04071.mp4,ai bảo
4303,W04072.mp4,hãng ô tô
4304,W04063.mp4,hoan hô
4305,W04069.mp4,đệm
4306,W04073.mp4,ngôn ngữ kí hiệu
